,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,label_kmeans
4886,2011-11-16 16:00:00,4,0,1,3,19.68,23.485,94,7.0015,13,110,123,2
4887,2011-11-16 17:00:00,4,0,1,2,19.68,23.485,88,12.998,17,216,233,2
4888,2011-11-16 18:00:00,4,0,1,3,18.86,22.725,88,26.0027,13,176,189,2
4889,2011-11-16 19:00:00,4,0,1,3,18.86,22.725,88,26.0027,3,108,111,2
4890,2011-11-16 20:00:00,4,0,1,3,18.04,21.97,88,26.0027,5,94,99,2
4891,2011-11-16 21:00:00,4,0,1,3,18.04,21.97,88,19.0012,3,72,75,2
4892,2011-11-16 22:00:00,4,0,1,3,17.22,21.21,88,15.0013,1,45,46,2
4893,2011-11-16 23:00:00,4,0,1,3,17.22,21.21,88,8.9981,3,28,31,2
4894,2011-11-17 00:00:00,4,0,1,2,17.22,21.21,88,16.9979,2,22,24,2
4895,2011-11-17 01:00:00,4,0,1,2,17.22,21.21,82,11.0014,0,5,5,2
4896,2011-11-17 02:00:00,4,0,1,2,17.22,21.21,82,15.0013,0,5,5,2
4897,2011-11-17 03:00:00,4,0,1,2,17.22,21.21,77,22.0028,0,3,3,2
4898,2011-11-17 04:00:00,4,0,1,2,16.4,20.455,62,27.9993,1,3,4,3
4899,2011-11-17 05:00:00,4,0,1,3,13.94,15.15,71,22.0028,1,21,22,2
4900,2011-11-17 06:00:00,4,0,1,3,14.76,17.425,57,15.0013,3,72,75,3
4901,2011-11-17 07:00:00,4,0,1,3,13.94,15.91,61,19.0012,4,164,168,3
4902,2011-11-17 08:00:00,4,0,1,3,13.94,15.15,61,19.9995,12,343,355,3
4903,2011-11-17 09:00:00,4,0,1,2,13.94,15.15,61,22.0028,14,184,198,3
4904,2011-11-17 10:00:00,4,0,1,2,13.94,15.15,61,22.0028,7,74,81,3
4905,2011-11-17 11:00:00,4,0,1,3,13.12,15.15,66,22.0028,4,93,97,3
4906,2011-11-17 12:00:00,4,0,1,2,13.94,15.15,53,19.9995,6,115,121,3
4907,2011-11-17 13:00:00,4,0,1,2,13.94,15.15,49,30.0026,15,109,124,3
4908,2011-11-17 14:00:00,4,0,1,2,13.94,15.15,49,26.0027,5,105,110,3
4909,2011-11-17 15:00:00,4,0,1,2,13.94,15.15,49,30.0026,10,106,116,3
4910,2011-11-17 16:00:00,4,0,1,1,13.12,14.395,39,27.9993,8,187,195,3
4911,2011-11-17 17:00:00,4,0,1,1,13.12,14.395,42,26.0027,20,379,399,3
4912,2011-11-17 18:00:00,4,0,1,1,13.12,15.91,39,12.998,9,298,307,3
4913,2011-11-17 19:00:00,4,0,1,1,12.3,14.395,45,15.0013,7,210,217,3
4914,2011-11-17 20:00:00,4,0,1,1,12.3,14.395,42,19.0012,7,162,169,3
4915,2011-11-17 21:00:00,4,0,1,1,12.3,14.395,42,16.9979,3,113,116,3
4916,2011-11-17 22:00:00,4,0,1,1,10.66,12.12,52,16.9979,1,83,84,3
4917,2011-11-17 23:00:00,4,0,1,1,10.66,12.88,52,15.0013,0,58,58,3
4918,2011-11-18 00:00:00,4,0,1,1,10.66,12.88,48,11.0014,2,28,30,3
4919,2011-11-18 01:00:00,4,0,1,1,10.66,11.365,44,22.0028,0,10,10,3
4920,2011-11-18 02:00:00,4,0,1,1,9.84,11.365,44,15.0013,2,8,10,3
4921,2011-11-18 03:00:00,4,0,1,1,9.84,10.605,41,19.0012,0,2,2,3
4922,2011-11-18 04:00:00,4,0,1,1,9.02,11.365,44,11.0014,0,5,5,3
4923,2011-11-18 05:00:00,4,0,1,1,9.02,11.365,44,8.9981,0,22,22,3
4924,2011-11-18 06:00:00,4,0,1,1,9.02,12.88,44,6.0032,1,70,71,3
4925,2011-11-18 07:00:00,4,0,1,1,9.02,11.365,44,11.0014,5,211,216,3
4926,2011-11-18 08:00:00,4,0,1,1,9.02,11.365,44,12.998,6,369,375,3
4927,2011-11-18 09:00:00,4,0,1,1,10.66,12.88,41,12.998,6,207,213,3
4928,2011-11-18 10:00:00,4,0,1,1,10.66,12.12,41,19.0012,10,105,115,3
4929,2011-11-18 11:00:00,4,0,1,1,12.3,15.15,36,8.9981,18,122,140,3
4930,2011-11-18 12:00:00,4,0,1,1,13.12,16.665,33,0.0,22,143,165,3
4931,2011-11-18 13:00:00,4,0,1,1,13.94,15.91,31,15.0013,31,146,177,1
4932,2011-11-18 14:00:00,4,0,1,1,13.94,16.665,31,8.9981,31,123,154,1
4933,2011-11-18 15:00:00,4,0,1,1,13.94,16.665,29,8.9981,27,151,178,1
4934,2011-11-18 16:00:00,4,0,1,1,13.94,16.665,29,8.9981,19,190,209,1
4935,2011-11-18 17:00:00,4,0,1,1,13.12,16.665,31,8.9981,17,361,378,1
4936,2011-11-18 18:00:00,4,0,1,1,12.3,15.15,36,11.0014,16,312,328,3
4937,2011-11-18 19:00:00,4,0,1,1,11.48,13.635,41,11.0014,7,183,190,3
4938,2011-11-18 20:00:00,4,0,1,1,11.48,13.635,48,12.998,8,129,137,3
4939,2011-11-18 21:00:00,4,0,1,1,11.48,13.635,48,11.0014,3,108,111,3
4940,2011-11-18 22:00:00,4,0,1,1,10.66,13.635,52,7.0015,9,88,97,3
4941,2011-11-18 23:00:00,4,0,1,1,10.66,13.635,60,8.9981,5,54,59,3
4942,2011-11-19 00:00:00,4,0,0,1,10.66,12.88,56,12.998,4,49,53,3
4943,2011-11-19 01:00:00,4,0,0,1,10.66,11.365,52,19.9995,1,34,35,3
4944,2011-11-19 02:00:00,4,0,0,1,9.84,12.12,56,11.0014,12,34,46,3
4945,2011-11-19 03:00:00,4,0,0,1,10.66,12.12,48,16.9979,4,11,15,3
4946,2011-11-19 04:00:00,4,0,0,1,10.66,11.365,48,22.0028,4,4,8,3
4947,2011-11-19 05:00:00,4,0,0,1,9.84,11.365,56,16.9979,0,2,2,3
4948,2011-11-19 06:00:00,4,0,0,1,9.84,10.605,60,22.0028,2,10,12,3
4949,2011-11-19 07:00:00,4,0,0,1,9.84,11.365,60,16.9979,3,38,41,3
4950,2011-11-19 08:00:00,4,0,0,1,10.66,12.12,56,16.9979,12,80,92,3
4951,2011-11-19 09:00:00,4,0,0,1,11.48,12.88,52,19.9995,12,130,142,3
4952,2011-11-19 10:00:00,4,0,0,1,13.12,15.15,45,16.9979,35,165,200,3
4953,2011-11-19 11:00:00,4,0,0,1,14.76,18.94,40,0.0,50,183,233,3
4954,2011-11-19 12:00:00,4,0,0,1,16.4,20.455,35,19.0012,93,218,311,1
4955,2011-11-19 13:00:00,4,0,0,1,17.22,21.21,30,19.0012,118,245,363,1
4956,2011-11-19 14:00:00,4,0,0,1,17.22,21.21,32,19.9995,121,228,349,1
4957,2011-11-19 15:00:00,4,0,0,1,17.22,21.21,41,12.998,120,262,382,1
4958,2011-11-19 16:00:00,4,0,0,1,17.22,21.21,38,19.9995,99,188,287,1
4959,2011-11-19 17:00:00,4,0,0,1,16.4,20.455,40,12.998,61,171,232,1
4960,2011-11-19 18:00:00,4,0,0,1,15.58,19.695,46,8.9981,36,172,208,3
4961,2011-11-19 19:00:00,4,0,0,2,13.94,16.665,71,8.9981,33,149,182,2
4962,2011-11-19 20:00:00,4,0,0,2,14.76,18.18,57,7.0015,48,115,163,3
4963,2011-11-19 21:00:00,4,0,0,2,14.76,17.425,62,12.998,29,79,108,3
4964,2011-11-19 22:00:00,4,0,0,2,15.58,19.695,62,11.0014,26,80,106,3
4965,2011-11-19 23:00:00,4,0,0,1,15.58,19.695,62,15.0013,20,73,93,3
4966,2011-12-01 00:00:00,4,0,1,1,11.48,12.88,52,22.0028,1,19,20,3
4967,2011-12-01 01:00:00,4,0,1,1,10.66,12.12,60,19.0012,1,9,10,3
4968,2011-12-01 02:00:00,4,0,1,1,10.66,11.365,56,19.9995,1,8,9,3
4969,2011-12-01 03:00:00,4,0,1,1,10.66,12.12,56,16.9979,1,6,7,3
4970,2011-12-01 04:00:00,4,0,1,1,10.66,12.12,56,19.0012,0,1,1,3
4971,2011-12-01 05:00:00,4,0,1,1,10.66,12.12,56,16.9979,1,23,24,3
4972,2011-12-01 06:00:00,4,0,1,1,9.84,10.605,65,19.0012,5,92,97,3
4973,2011-12-01 07:00:00,4,0,1,1,9.84,10.605,65,23.9994,11,265,276,3
4974,2011-12-01 08:00:00,4,0,1,1,10.66,11.365,60,22.0028,15,462,477,3
4975,2011-12-01 09:00:00,4,0,1,1,12.3,13.635,52,22.0028,9,215,224,3
4976,2011-12-01 10:00:00,4,0,1,1,13.12,15.15,53,19.9995,7,86,93,3
4977,2011-12-01 11:00:00,4,0,1,1,13.94,15.91,49,16.9979,7,95,102,3
4978,2011-12-01 12:00:00,4,0,1,1,14.76,17.425,46,15.0013,9,139,148,3
4979,2011-12-01 13:00:00,4,0,1,1,16.4,20.455,40,15.0013,17,137,154,1
4980,2011-12-01 14:00:00,4,0,1,1,16.4,20.455,40,15.0013,20,130,150,1
4981,2011-12-01 15:00:00,4,0,1,1,16.4,20.455,40,15.0013,10,144,154,1
4982,2011-12-01 16:00:00,4,0,1,1,16.4,20.455,40,12.998,9,192,201,1
4983,2011-12-01 17:00:00,4,0,1,1,14.76,17.425,46,8.9981,9,409,418,3
4984,2011-12-01 18:00:00,4,0,1,1,14.76,18.18,43,7.0015,12,393,405,3
4985,2011-12-01 19:00:00,4,0,1,1,13.94,17.425,46,7.0015,9,219,228,3
4986,2011-12-01 20:00:00,4,0,1,1,13.94,17.425,46,7.0015,12,178,190,3
4987,2011-12-01 21:00:00,4,0,1,1,12.3,15.91,61,7.0015,8,154,162,3
4988,2011-12-01 22:00:00,4,0,1,1,12.3,16.665,61,0.0,5,99,104,3
4989,2011-12-01 23:00:00,4,0,1,1,10.66,14.395,70,6.0032,3,70,73,2
4990,2011-12-02 00:00:00,4,0,1,1,10.66,14.395,70,6.0032,6,32,38,2
4991,2011-12-02 01:00:00,4,0,1,1,9.84,14.395,75,0.0,1,14,15,2
4992,2011-12-02 02:00:00,4,0,1,1,9.84,14.395,75,0.0,0,10,10,2
4993,2011-12-02 03:00:00,4,0,1,1,9.02,13.635,80,0.0,0,1,1,2
4994,2011-12-02 04:00:00,4,0,1,1,9.02,13.635,80,0.0,0,3,3,2
4995,2011-12-02 05:00:00,4,0,1,1,9.02,12.88,80,6.0032,0,23,23,2
4996,2011-12-02 06:00:00,4,0,1,1,9.02,13.635,80,0.0,3,84,87,2
4997,2011-12-02 07:00:00,4,0,1,1,9.02,12.88,87,6.0032,6,199,205,2
4998,2011-12-02 08:00:00,4,0,1,1,9.84,14.395,87,0.0,13,432,445,2
4999,2011-12-02 09:00:00,4,0,1,1,11.48,15.91,81,0.0,12,234,246,2
5000,2011-12-02 10:00:00,4,0,1,1,12.3,14.395,75,15.0013,16,89,105,2
5001,2011-12-02 11:00:00,4,0,1,1,13.94,16.665,66,11.0014,18,142,160,3
5002,2011-12-02 12:00:00,4,0,1,1,14.76,17.425,57,8.9981,18,186,204,3
5003,2011-12-02 13:00:00,4,0,1,1,16.4,20.455,47,8.9981,19,188,207,3
5004,2011-12-02 14:00:00,4,0,1,1,17.22,21.21,44,7.0015,25,145,170,3
5005,2011-12-02 15:00:00,4,0,1,1,17.22,21.21,41,6.0032,24,175,199,1
5006,2011-12-02 16:00:00,4,0,1,1,17.22,21.21,41,6.0032,22,254,276,1
5007,2011-12-02 17:00:00,4,0,1,1,17.22,21.21,38,0.0,20,391,411,1
5008,2011-12-02 18:00:00,4,0,1,1,16.4,20.455,50,0.0,10,362,372,3
5009,2011-12-02 19:00:00,4,0,1,1,13.94,15.91,53,16.9979,13,252,265,3
5010,2011-12-02 20:00:00,4,0,1,1,15.58,19.695,40,19.0012,12,178,190,3
5011,2011-12-02 21:00:00,4,0,1,1,13.94,16.665,49,12.998,9,102,111,3
5012,2011-12-02 22:00:00,4,0,1,1,13.12,15.91,53,12.998,7,95,102,3
5013,2011-12-02 23:00:00,4,0,1,1,13.12,15.15,53,19.0012,14,81,95,3
5014,2011-12-03 00:00:00,4,0,0,1,12.3,14.395,56,16.9979,10,65,75,3
5015,2011-12-03 01:00:00,4,0,0,1,10.66,12.88,65,12.998,9,62,71,3
5016,2011-12-03 02:00:00,4,0,0,1,10.66,12.88,65,11.0014,9,41,50,3
5017,2011-12-03 03:00:00,4,0,0,1,9.84,12.12,70,8.9981,4,5,9,2
5018,2011-12-03 04:00:00,4,0,0,1,9.02,11.365,75,8.9981,1,7,8,2
5019,2011-12-03 05:00:00,4,0,0,1,9.84,12.88,70,6.0032,0,6,6,2
5020,2011-12-03 06:00:00,4,0,0,1,9.84,12.88,65,7.0015,1,10,11,3
5021,2011-12-03 07:00:00,4,0,0,1,9.02,12.88,75,6.0032,2,24,26,2
5022,2011-12-03 08:00:00,4,0,0,1,9.84,12.88,75,6.0032,1,62,63,2
5023,2011-12-03 09:00:00,4,0,0,1,10.66,13.635,70,7.0015,25,99,124,2
5024,2011-12-03 10:00:00,4,0,0,1,13.12,16.665,61,8.9981,22,173,195,3
5025,2011-12-03 11:00:00,4,0,0,1,13.12,16.665,57,6.0032,48,227,275,3
5026,2011-12-03 12:00:00,4,0,0,1,14.76,18.94,50,0.0,78,280,358,3
5027,2011-12-03 13:00:00,4,0,0,1,14.76,18.18,50,6.0032,70,222,292,3
5028,2011-12-03 14:00:00,4,0,0,1,14.76,18.94,46,0.0,92,251,343,3
5029,2011-12-03 15:00:00,4,0,0,1,15.58,19.695,46,0.0,100,237,337,3
5030,2011-12-03 16:00:00,4,0,0,1,15.58,19.695,46,0.0,75,230,305,3
5031,2011-12-03 17:00:00,4,0,0,1,14.76,18.94,62,0.0,46,186,232,3
5032,2011-12-03 18:00:00,4,0,0,1,13.94,16.665,53,8.9981,31,193,224,3
5033,2011-12-03 19:00:00,4,0,0,1,12.3,15.91,61,6.0032,31,144,175,3
5034,2011-12-03 20:00:00,4,0,0,1,12.3,15.91,61,6.0032,17,110,127,3
5035,2011-12-03 21:00:00,4,0,0,2,12.3,15.91,61,6.0032,5,104,109,3
5036,2011-12-03 22:00:00,4,0,0,2,13.12,16.665,61,6.0032,17,97,114,3
5037,2011-12-03 23:00:00,4,0,0,1,12.3,15.15,70,8.9981,12,73,85,2
5038,2011-12-04 00:00:00,4,0,0,1,12.3,15.91,70,7.0015,19,64,83,2
5039,2011-12-04 01:00:00,4,0,0,1,12.3,15.91,75,6.0032,20,54,74,2
5040,2011-12-04 02:00:00,4,0,0,1,10.66,15.15,81,0.0,11,51,62,2
5041,2011-12-04 03:00:00,4,0,0,1,11.48,15.91,75,0.0,7,34,41,2
5042,2011-12-04 04:00:00,4,0,0,1,10.66,15.15,87,0.0,2,9,11,2
5043,2011-12-04 05:00:00,4,0,0,1,10.66,15.15,81,0.0,2,2,4,2
5044,2011-12-04 06:00:00,4,0,0,1,9.84,14.395,93,0.0,1,3,4,2
5045,2011-12-04 07:00:00,4,0,0,1,10.66,15.15,87,0.0,3,23,26,2
5046,2011-12-04 08:00:00,4,0,0,1,10.66,15.15,87,0.0,7,48,55,2
5047,2011-12-04 09:00:00,4,0,0,1,12.3,16.665,81,0.0,12,114,126,2
5048,2011-12-04 10:00:00,4,0,0,1,13.12,16.665,81,8.9981,36,180,216,2
5049,2011-12-04 11:00:00,4,0,0,1,13.94,16.665,81,11.0014,48,206,254,2
5050,2011-12-04 12:00:00,4,0,0,1,14.76,17.425,81,11.0014,82,247,329,2
5051,2011-12-04 13:00:00,4,0,0,1,16.4,20.455,66,15.0013,88,269,357,0
5052,2011-12-04 14:00:00,4,0,0,1,17.22,21.21,62,8.9981,77,246,323,0
5053,2011-12-04 15:00:00,4,0,0,1,17.22,21.21,62,12.998,69,227,296,0
5054,2011-12-04 16:00:00,4,0,0,1,17.22,21.21,58,15.0013,64,266,330,3
5055,2011-12-04 17:00:00,4,0,0,1,15.58,19.695,76,8.9981,38,207,245,2
5056,2011-12-04 18:00:00,4,0,0,1,15.58,19.695,71,0.0,10,161,171,2
5057,2011-12-04 19:00:00,4,0,0,1,15.58,19.695,76,0.0,15,158,173,2
5058,2011-12-04 20:00:00,4,0,0,1,14.76,17.425,76,8.9981,8,116,124,2
5059,2011-12-04 21:00:00,4,0,0,1,14.76,18.18,81,7.0015,7,65,72,2
5060,2011-12-04 22:00:00,4,0,0,1,13.94,17.425,87,7.0015,5,59,64,2
5061,2011-12-04 23:00:00,4,0,0,1,13.94,17.425,87,7.0015,3,42,45,2
5062,2011-12-05 00:00:00,4,0,1,1,13.12,16.665,87,6.0032,3,21,24,2
5063,2011-12-05 01:00:00,4,0,1,1,13.12,17.425,87,0.0,2,10,12,2
5064,2011-12-05 02:00:00,4,0,1,1,13.12,17.425,87,0.0,0,8,8,2
5065,2011-12-05 03:00:00,4,0,1,1,13.12,17.425,87,0.0,0,2,2,2
5066,2011-12-05 04:00:00,4,0,1,1,12.3,15.91,87,7.0015,0,7,7,2
5067,2011-12-05 05:00:00,4,0,1,1,12.3,15.91,87,7.0015,1,24,25,2
5068,2011-12-05 06:00:00,4,0,1,1,12.3,15.91,93,6.0032,1,89,90,2
5069,2011-12-05 07:00:00,4,0,1,1,13.12,17.425,90,0.0,9,274,283,2
5070,2011-12-05 08:00:00,4,0,1,1,13.12,17.425,93,0.0,12,392,404,2
5071,2011-12-05 09:00:00,4,0,1,2,14.76,18.18,87,6.0032,12,178,190,2
5072,2011-12-05 10:00:00,4,0,1,2,14.76,18.18,87,6.0032,9,78,87,2
5073,2011-12-05 11:00:00,4,0,1,2,14.76,18.18,87,6.0032,17,106,123,2
5074,2011-12-05 12:00:00,4,0,1,2,16.4,20.455,76,7.0015,29,125,154,2
5075,2011-12-05 13:00:00,4,0,1,2,17.22,21.21,71,6.0032,18,153,171,2
5076,2011-12-05 14:00:00,4,0,1,2,18.86,22.725,67,0.0,7,126,133,0
5077,2011-12-05 15:00:00,4,0,1,2,18.86,22.725,72,6.0032,16,132,148,2
5078,2011-12-05 16:00:00,4,0,1,1,20.5,24.24,63,6.0032,10,238,248,0
5079,2011-12-05 17:00:00,4,0,1,1,17.22,21.21,77,0.0,16,430,446,2
5080,2011-12-05 18:00:00,4,0,1,1,18.04,21.97,77,0.0,13,386,399,2
5081,2011-12-05 19:00:00,4,0,1,2,18.86,22.725,77,0.0,13,295,308,2
5082,2011-12-05 20:00:00,4,0,1,2,18.86,22.725,82,7.0015,15,190,205,2
5083,2011-12-05 21:00:00,4,0,1,2,18.04,21.97,88,6.0032,10,166,176,2
5084,2011-12-05 22:00:00,4,0,1,2,18.04,21.97,88,8.9981,12,94,106,2
5085,2011-12-05 23:00:00,4,0,1,2,18.86,22.725,88,8.9981,8,54,62,2
5086,2011-12-06 00:00:00,4,0,1,2,20.5,24.24,77,19.9995,3,25,28,2
5087,2011-12-06 01:00:00,4,0,1,2,18.86,22.725,88,19.9995,2,14,16,2
5088,2011-12-06 02:00:00,4,0,1,2,18.86,22.725,87,12.998,0,3,3,2
5089,2011-12-06 03:00:00,4,0,1,2,18.86,22.725,87,12.998,0,3,3,2
5090,2011-12-06 04:00:00,4,0,1,3,18.86,22.725,88,15.0013,0,7,7,2
5091,2011-12-06 05:00:00,4,0,1,3,18.86,22.725,88,15.0013,0,20,20,2
5092,2011-12-06 06:00:00,4,0,1,2,18.04,21.97,94,19.0012,5,81,86,2
5093,2011-12-06 07:00:00,4,0,1,2,18.86,22.725,94,12.998,7,227,234,2
5094,2011-12-06 08:00:00,4,0,1,2,18.86,22.725,94,12.998,13,401,414,2
5095,2011-12-06 09:00:00,4,0,1,2,18.86,22.725,94,15.0013,4,200,204,2
5096,2011-12-06 10:00:00,4,0,1,3,18.86,22.725,94,19.0012,6,44,50,2
5097,2011-12-06 11:00:00,4,0,1,3,18.86,22.725,94,16.9979,4,28,32,2
5098,2011-12-06 12:00:00,4,0,1,3,18.86,22.725,100,15.0013,5,50,55,2
5099,2011-12-06 13:00:00,4,0,1,3,18.86,22.725,100,12.998,6,65,71,2
5100,2011-12-06 14:00:00,4,0,1,3,19.68,23.485,100,15.0013,6,69,75,2
5101,2011-12-06 15:00:00,4,0,1,3,20.5,24.24,100,12.998,2,43,45,2
5102,2011-12-06 16:00:00,4,0,1,3,18.86,22.725,100,16.9979,4,84,88,2
5103,2011-12-06 17:00:00,4,0,1,2,18.86,22.725,100,15.0013,13,249,262,2
5104,2011-12-06 18:00:00,4,0,1,2,18.86,22.725,100,19.0012,17,287,304,2
5105,2011-12-06 19:00:00,4,0,1,3,18.86,22.725,100,19.9995,10,223,233,2
5106,2011-12-06 20:00:00,4,0,1,3,18.86,22.725,100,19.9995,3,107,110,2
5107,2011-12-06 21:00:00,4,0,1,2,18.04,21.97,100,12.998,6,108,114,2
5108,2011-12-06 22:00:00,4,0,1,3,18.86,22.725,100,11.0014,5,82,87,2
5109,2011-12-06 23:00:00,4,0,1,3,18.86,22.725,100,11.0014,5,48,53,2
5110,2011-12-07 00:00:00,4,0,1,1,18.04,21.97,100,12.998,3,30,33,2
5111,2011-12-07 01:00:00,4,0,1,2,18.86,22.725,100,16.9979,4,9,13,2
5112,2011-12-07 02:00:00,4,0,1,3,18.86,22.725,100,15.0013,2,4,6,2
5113,2011-12-07 03:00:00,4,0,1,3,18.86,22.725,100,15.0013,0,3,3,2
5114,2011-12-07 04:00:00,4,0,1,3,18.86,22.725,100,11.0014,0,1,1,2
5115,2011-12-07 05:00:00,4,0,1,3,18.86,22.725,100,11.0014,0,3,3,2
5116,2011-12-07 06:00:00,4,0,1,3,19.68,23.485,100,27.9993,0,18,18,2
5117,2011-12-07 07:00:00,4,0,1,3,18.04,21.97,100,7.0015,3,43,46,2
5118,2011-12-07 08:00:00,4,0,1,3,18.04,21.97,100,0.0,6,80,86,2
5119,2011-12-07 09:00:00,4,0,1,3,18.04,21.97,100,16.9979,0,64,64,2
5120,2011-12-07 10:00:00,4,0,1,3,18.04,21.97,100,6.0032,1,32,33,2
5121,2011-12-07 11:00:00,4,0,1,3,18.04,21.97,100,6.0032,3,47,50,2
5122,2011-12-07 12:00:00,4,0,1,3,18.04,21.97,100,8.9981,4,29,33,2
5123,2011-12-07 13:00:00,4,0,1,3,18.04,21.97,100,12.998,5,28,33,2
5124,2011-12-07 14:00:00,4,0,1,3,18.04,21.97,100,12.998,1,24,25,2
5125,2011-12-07 15:00:00,4,0,1,3,17.22,21.21,94,15.0013,5,25,30,2
5126,2011-12-07 16:00:00,4,0,1,3,17.22,21.21,94,12.998,3,28,31,2
5127,2011-12-07 17:00:00,4,0,1,3,16.4,20.455,100,22.0028,4,48,52,2
5128,2011-12-07 18:00:00,4,0,1,3,16.4,20.455,94,19.9995,3,48,51,2
5129,2011-12-07 19:00:00,4,0,1,3,13.94,14.395,87,43.0006,2,31,33,2
5130,2011-12-07 20:00:00,4,0,1,3,13.94,14.395,87,43.0006,1,25,26,2
5131,2011-12-07 21:00:00,4,0,1,3,12.3,12.88,87,35.0008,0,6,6,2
5132,2011-12-07 22:00:00,4,0,1,3,9.84,9.85,93,30.0026,0,13,13,2
5133,2011-12-07 23:00:00,4,0,1,1,9.84,10.605,93,26.0027,0,16,16,2
5134,2011-12-08 00:00:00,4,0,1,2,10.66,11.365,87,19.9995,0,21,21,2
5135,2011-12-08 01:00:00,4,0,1,1,10.66,11.365,81,23.9994,1,6,7,2
5136,2011-12-08 02:00:00,4,0,1,1,11.48,13.635,65,15.0013,0,4,4,3
5137,2011-12-08 03:00:00,4,0,1,1,10.66,11.365,60,19.9995,0,1,1,3
5138,2011-12-08 04:00:00,4,0,1,2,9.84,9.85,60,31.0009,0,2,2,3
5139,2011-12-08 05:00:00,4,0,1,1,9.02,10.605,64,15.0013,0,12,12,3
5140,2011-12-08 06:00:00,4,0,1,1,9.02,10.605,55,19.0012,0,71,71,3
5141,2011-12-08 07:00:00,4,0,1,1,9.02,10.605,60,15.0013,11,233,244,3
5142,2011-12-08 08:00:00,4,0,1,1,9.02,10.605,55,19.0012,11,418,429,3
5143,2011-12-08 09:00:00,4,0,1,1,9.84,10.605,52,26.0027,7,218,225,3
5144,2011-12-08 10:00:00,4,0,1,1,10.66,11.365,52,22.0028,1,109,110,3
5145,2011-12-08 11:00:00,4,0,1,1,11.48,13.635,52,16.9979,6,100,106,3
5146,2011-12-08 12:00:00,4,0,1,1,11.48,12.88,52,22.0028,8,148,156,3
5147,2011-12-08 13:00:00,4,0,1,1,12.3,13.635,49,23.9994,9,115,124,3
5148,2011-12-08 14:00:00,4,0,1,1,13.12,15.15,45,16.9979,16,121,137,3
5149,2011-12-08 15:00:00,4,0,1,1,13.12,16.665,45,8.9981,19,98,117,3
5150,2011-12-08 16:00:00,4,0,1,1,13.12,15.91,45,12.998,7,201,208,3
5151,2011-12-08 17:00:00,4,0,1,1,12.3,15.91,49,7.0015,10,321,331,3
5152,2011-12-08 18:00:00,4,0,1,1,11.48,13.635,52,15.0013,12,306,318,3
5153,2011-12-08 19:00:00,4,0,1,1,10.66,13.635,56,7.0015,12,220,232,3
5154,2011-12-08 20:00:00,4,0,1,1,10.66,13.635,60,7.0015,5,170,175,3
5155,2011-12-08 21:00:00,4,0,1,1,11.48,15.15,61,6.0032,4,135,139,3
5156,2011-12-08 22:00:00,4,0,1,1,10.66,13.635,65,8.9981,8,84,92,3
5157,2011-12-08 23:00:00,4,0,1,1,9.84,12.88,70,7.0015,3,58,61,2
5158,2011-12-09 00:00:00,4,0,1,1,9.84,14.395,65,0.0,8,26,34,3
5159,2011-12-09 01:00:00,4,0,1,1,9.84,14.395,65,0.0,2,12,14,3
5160,2011-12-09 02:00:00,4,0,1,1,9.84,14.395,70,0.0,2,10,12,2
5161,2011-12-09 03:00:00,4,0,1,1,9.02,13.635,80,0.0,1,5,6,2
5162,2011-12-09 04:00:00,4,0,1,1,9.02,13.635,80,0.0,1,1,2,2
5163,2011-12-09 05:00:00,4,0,1,1,9.02,13.635,80,0.0,0,20,20,2
5164,2011-12-09 06:00:00,4,0,1,1,9.02,12.88,80,6.0032,1,62,63,2
5165,2011-12-09 07:00:00,4,0,1,1,9.02,12.88,75,6.0032,4,195,199,2
5166,2011-12-09 08:00:00,4,0,1,1,9.84,14.395,81,0.0,7,378,385,2
5167,2011-12-09 09:00:00,4,0,1,1,10.66,14.395,81,6.0032,8,256,264,2
5168,2011-12-09 10:00:00,4,0,1,2,12.3,15.15,70,11.0014,11,115,126,2
5169,2011-12-09 11:00:00,4,0,1,1,13.12,15.15,70,16.9979,15,121,136,2
5170,2011-12-09 12:00:00,4,0,1,1,14.76,16.665,57,19.9995,27,146,173,3
5171,2011-12-09 13:00:00,4,0,1,1,15.58,19.695,50,12.998,27,141,168,3
5172,2011-12-09 14:00:00,4,0,1,1,15.58,19.695,46,19.0012,24,163,187,3
5173,2011-12-09 15:00:00,4,0,1,1,15.58,19.695,46,19.0012,29,160,189,3
5174,2011-12-09 16:00:00,4,0,1,1,14.76,17.425,62,8.9981,24,226,250,3
5175,2011-12-09 17:00:00,4,0,1,1,13.94,17.425,66,7.0015,10,352,362,3
5176,2011-12-09 18:00:00,4,0,1,1,13.94,18.18,61,0.0,10,308,318,3
5177,2011-12-09 19:00:00,4,0,1,1,13.94,18.18,61,0.0,10,189,199,3
5178,2011-12-09 20:00:00,4,0,1,1,12.3,16.665,81,0.0,10,140,150,2
5179,2011-12-09 21:00:00,4,0,1,1,12.3,16.665,75,0.0,9,131,140,2
5180,2011-12-09 22:00:00,4,0,1,1,11.48,15.91,87,0.0,15,114,129,2
5181,2011-12-09 23:00:00,4,0,1,1,11.48,15.91,81,0.0,6,88,94,2
5182,2011-12-10 00:00:00,4,0,0,2,10.66,13.635,81,7.0015,11,66,77,2
5183,2011-12-10 01:00:00,4,0,0,2,10.66,12.88,70,11.0014,11,55,66,2
